xmin,ymin,xmax,ymax,name,file,width,height,class,Xcent,Ycent,boxW,boxH
1798,1608,2121,1698,plate,img_1818,4032,3024,,0.4859871031746032,0.5466269841269841,0.08010912698412699,0.02976190476190476
1788,1498,1961,1535,plate,img_2615,4032,3024,,0.46490575396825395,0.5014880952380952,0.04290674603174603,0.012235449735449735
1884,1512,2031,1555,plate,img_2656,4032,3024,,0.48549107142857145,0.5071097883597884,0.036458333333333336,0.014219576719576719
1628,1652,2009,1754,plate,img_1665,4032,3024,,0.45101686507936506,0.5631613756613757,0.09449404761904762,0.03373015873015873
1739,1478,2113,1563,plate,img_2918,4032,3024,,0.47767857142857145,0.5028108465608465,0.09275793650793651,0.028108465608465607
1713,1529,1920,1573,plate,img_2460,4032,3024,,0.4505208333333333,0.5128968253968254,0.05133928571428571,0.01455026455026455
1750,1480,1999,1545,plate,img_2707,4032,3024,,0.46490575396825395,0.500165343915344,0.061755952380952384,0.021494708994708994
1800,1565,1932,1603,plate,img_2440,4032,3024,,0.46279761904761907,0.5238095238095238,0.03273809523809524,0.012566137566137565
1773,1789,2059,1870,plate,img_2930,4032,3024,,0.4751984126984127,0.6049933862433863,0.07093253968253968,0.026785714285714284
1819,1579,1923,1609,plate,img_2636,4032,3024,,0.46403769841269843,0.5271164021164021,0.025793650793650792,0.00992063492063492
1777,1569,2045,1632,plate,img_2535,4032,3024,,0.4739583333333333,0.529265873015873,0.06646825396825397,0.020833333333333332
1632,1896,2098,2021,plate,img_1921,4032,3024,,0.4625496031746032,0.6476521164021164,0.11557539682539683,0.04133597883597884
1847,1526,2171,1600,plate,img_2620,4032,3024,,0.4982638888888889,0.5168650793650794,0.08035714285714286,0.02447089947089947
1725,1695,2173,1803,plate,img_1618,4032,3024,,0.4833829365079365,0.5783730158730159,0.1111111111111111,0.03571428571428571
1715,1515,2177,1649,plate,img_2254,4032,3024,,0.4826388888888889,0.5231481481481481,0.11458333333333333,0.04431216931216931
1875,1444,2053,1490,plate,img_2896,4032,3024,,0.4871031746031746,0.4851190476190476,0.0441468253968254,0.01521164021164021
1888,1366,2091,1418,plate,img_2405,4032,3024,,0.49342757936507936,0.4603174603174603,0.050347222222222224,0.017195767195767195
1705,1583,1852,1619,plate,img_2583,4032,3024,,0.4410962301587302,0.529431216931217,0.036458333333333336,0.011904761904761904
1781,1514,2075,1588,plate,img_2350,4032,3024,,0.4781746031746032,0.5128968253968254,0.07291666666666667,0.02447089947089947
1567,1728,2143,1870,plate,img_2427,4032,3024,,0.4600694444444444,0.5949074074074074,0.14285714285714285,0.046957671957671955
1803,1489,2146,1572,plate,img_2345,4032,3024,,0.4897073412698413,0.5061177248677249,0.08506944444444445,0.027447089947089946
1709,1633,2045,1707,plate,img_2536,4032,3024,,0.46552579365079366,0.5522486772486772,0.08333333333333333,0.02447089947089947
1776,1533,1891,1566,plate,img_2331,4032,3024,,0.4547371031746032,0.5124007936507936,0.028521825396825396,0.010912698412698412
1860,1526,2010,1566,plate,img_2645,4032,3024,,0.4799107142857143,0.5112433862433863,0.03720238095238095,0.013227513227513227
1814,1436,2097,1524,plate,img_1662,4032,3024,,0.4849950396825397,0.4894179894179894,0.07018849206349206,0.0291005291005291
1864,1706,1992,1740,plate,img_2737,4032,3024,,0.4781746031746032,0.5697751322751323,0.031746031746031744,0.011243386243386243
1871,1550,2143,1625,plate,img_2751,4032,3024,,0.49776785714285715,0.5249669312169312,0.06746031746031746,0.0248015873015873
1786,1569,1949,1610,plate,img_2490,4032,3024,,0.46316964285714285,0.5256283068783069,0.040426587301587304,0.013558201058201057
1731,1419,2072,1511,plate,img_2705,4032,3024,,0.47160218253968256,0.484457671957672,0.0845734126984127,0.03042328042328042
1701,1314,1888,1367,plate,img_2642,4032,3024,,0.44506448412698413,0.44328703703703703,0.046378968253968256,0.017526455026455025
1747,1554,1942,1606,plate,img_1916,4032,3024,,0.4574652777777778,0.5224867724867724,0.04836309523809524,0.017195767195767195
1800,1437,1974,1486,plate,img_2336,4032,3024,,0.4680059523809524,0.48330026455026454,0.043154761904761904,0.016203703703703703
1743,1404,2302,1564,plate,img_1631,4032,3024,,0.5016121031746031,0.49074074074074076,0.13864087301587302,0.05291005291005291
1755,1626,1927,1672,plate,img_2944,4032,3024,,0.4565972222222222,0.5453042328042328,0.04265873015873016,0.01521164021164021
1845,1705,2031,1753,plate,img_2747,4032,3024,,0.4806547619047619,0.5717592592592593,0.046130952380952384,0.015873015873015872
1826,1671,2082,1743,plate,img_1979,4032,3024,,0.48462301587301587,0.564484126984127,0.06349206349206349,0.023809523809523808
1963,1411,2174,1465,plate,img_1643,4032,3024,,0.5130208333333334,0.4755291005291005,0.05233134920634921,0.017857142857142856
1782,1411,2147,1496,plate,img_1675,4032,3024,,0.48722718253968256,0.4806547619047619,0.09052579365079365,0.028108465608465607
1735,1646,2098,1723,plate,img_1619,4032,3024,,0.47532242063492064,0.5570436507936508,0.0900297619047619,0.02546296296296296
1890,1599,2050,1636,plate,img_1612,4032,3024,,0.4885912698412698,0.5348875661375662,0.03968253968253968,0.012235449735449735
1833,1566,1952,1599,plate,img_2289,4032,3024,,0.4693700396825397,0.5233134920634921,0.029513888888888888,0.010912698412698412
1725,1550,1972,1607,plate,img_2539,4032,3024,,0.4584573412698413,0.5219907407407407,0.06125992063492063,0.018849206349206348
1735,1790,2137,1924,plate,img_2624,4032,3024,,0.4801587301587302,0.6140873015873016,0.09970238095238096,0.04431216931216931
1705,1569,2006,1644,plate,img_2903,4032,3024,,0.4601934523809524,0.53125,0.07465277777777778,0.0248015873015873
1851,1443,2031,1491,plate,img_1680,4032,3024,,0.48139880952380953,0.4851190476190476,0.044642857142857144,0.015873015873015872
1787,1651,2020,1707,plate,img_2398,4032,3024,,0.4720982142857143,0.5552248677248677,0.057787698412698416,0.018518518518518517
1816,1539,1973,1574,plate,img_2688,4032,3024,,0.46986607142857145,0.5147156084656085,0.038938492063492064,0.011574074074074073
1802,1620,2137,1715,plate,img_2296,4032,3024,,0.4884672619047619,0.5514219576719577,0.08308531746031746,0.03141534391534392
1745,1569,1912,1613,plate,img_2764,4032,3024,,0.45349702380952384,0.5261243386243386,0.04141865079365079,0.01455026455026455
1777,1517,2043,1591,plate,img_2648,4032,3024,,0.47371031746031744,0.5138888888888888,0.06597222222222222,0.02447089947089947
1741,1405,1920,1454,plate,img_2309,4032,3024,,0.4539930555555556,0.47271825396825395,0.04439484126984127,0.016203703703703703
1744,1667,1953,1724,plate,img_2285,4032,3024,,0.4584573412698413,0.560681216931217,0.051835317460317464,0.018849206349206348
1817,1523,1951,1560,plate,img_1967,4032,3024,,0.46726190476190477,0.509755291005291,0.033234126984126984,0.012235449735449735
1820,1551,2065,1615,plate,img_2269,4032,3024,,0.4817708333333333,0.5234788359788359,0.06076388888888889,0.021164021164021163
1802,1640,2006,1697,plate,img_2291,4032,3024,,0.4722222222222222,0.5517526455026455,0.050595238095238096,0.018849206349206348
1643,1596,1961,1672,plate,img_2003,4032,3024,,0.4469246031746032,0.5403439153439153,0.07886904761904762,0.02513227513227513
1870,1415,1999,1446,plate,img_2912,4032,3024,,0.47978670634920634,0.4730489417989418,0.031994047619047616,0.01025132275132275
1854,1649,2000,1688,plate,img_2660,4032,3024,,0.4779265873015873,0.5517526455026455,0.036210317460317464,0.012896825396825396
1826,1380,1966,1417,plate,img_1847,4032,3024,,0.47023809523809523,0.4624669312169312,0.034722222222222224,0.012235449735449735
1805,1634,1936,1667,plate,img_2796,4032,3024,,0.46391369047619047,0.5458002645502645,0.03249007936507937,0.010912698412698412
1763,1577,1865,1600,plate,img_2581,4032,3024,,0.44990079365079366,0.5252976190476191,0.025297619047619048,0.007605820105820105
1673,1485,2090,1591,plate,img_2704,4032,3024,,0.46664186507936506,0.5085978835978836,0.10342261904761904,0.03505291005291005
1697,1680,1990,1756,plate,img_1996,4032,3024,,0.4572172619047619,0.5681216931216931,0.0726686507936508,0.02513227513227513
1807,1722,2105,1797,plate,img_2939,4032,3024,,0.4851190476190476,0.5818452380952381,0.07390873015873016,0.0248015873015873
1816,1555,1993,1603,plate,img_2454,4032,3024,,0.4723462301587302,0.5221560846560847,0.04389880952380952,0.015873015873015872
1769,1579,1906,1617,plate,img_2779,4032,3024,,0.4557291666666667,0.5284391534391535,0.0339781746031746,0.012566137566137565
1647,1695,1999,1798,plate,img_2650,4032,3024,,0.4521329365079365,0.5775462962962963,0.0873015873015873,0.03406084656084656
1900,1794,2144,1875,plate,img_2934,4032,3024,,0.5014880952380952,0.6066468253968254,0.060515873015873016,0.026785714285714284
1800,1510,2017,1567,plate,img_2905,4032,3024,,0.47333829365079366,0.5087632275132276,0.05381944444444445,0.018849206349206348
1725,1447,2032,1530,plate,img_2788,4032,3024,,0.46589781746031744,0.492228835978836,0.07614087301587301,0.027447089947089946
1886,1635,2223,1723,plate,img_2385,4032,3024,,0.5095486111111112,0.5552248677248677,0.0835813492063492,0.0291005291005291
1819,1399,1975,1438,plate,img_1909,4032,3024,,0.4704861111111111,0.46908068783068785,0.03869047619047619,0.012896825396825396
1809,1686,1969,1729,plate,img_2945,4032,3024,,0.46850198412698413,0.5646494708994709,0.03968253968253968,0.014219576719576719
1817,1591,1960,1622,plate,img_2495,4032,3024,,0.46837797619047616,0.53125,0.03546626984126984,0.01025132275132275
1880,1389,2008,1417,plate,img_2694,4032,3024,,0.48214285714285715,0.46395502645502645,0.031746031746031744,0.009259259259259259
1877,1603,2002,1640,plate,img_2658,4032,3024,,0.4810267857142857,0.5362103174603174,0.031001984126984128,0.012235449735449735
1804,1617,1970,1662,plate,img_2287,4032,3024,,0.4680059523809524,0.5421626984126984,0.04117063492063492,0.01488095238095238
1718,1631,2163,1753,plate,img_1834,4032,3024,,0.48127480158730157,0.5595238095238095,0.11036706349206349,0.04034391534391534
1733,1483,1940,1541,plate,img_1970,4032,3024,,0.4554811507936508,0.5,0.05133928571428571,0.01917989417989418
1890,1667,2204,1759,plate,img_2376,4032,3024,,0.5076884920634921,0.566468253968254,0.07787698412698413,0.03042328042328042
1845,1443,2091,1511,plate,img_2760,4032,3024,,0.4880952380952381,0.48842592592592593,0.06101190476190476,0.022486772486772486
1732,1673,2196,1790,plate,img_2359,4032,3024,,0.4871031746031746,0.5725859788359788,0.11507936507936507,0.03869047619047619
1815,1520,2038,1572,plate,img_2378,4032,3024,,0.47780257936507936,0.5112433862433863,0.05530753968253968,0.017195767195767195
1759,1472,1974,1530,plate,img_1850,4032,3024,,0.462921626984127,0.49636243386243384,0.053323412698412696,0.01917989417989418
1829,1768,2103,1844,plate,img_2730,4032,3024,,0.48759920634920634,0.5972222222222222,0.0679563492063492,0.02513227513227513
1889,1415,2045,1458,plate,img_1848,4032,3024,,0.4878472222222222,0.4750330687830688,0.03869047619047619,0.014219576719576719
1734,1710,2009,1777,plate,img_1902,4032,3024,,0.46416170634920634,0.5765542328042328,0.06820436507936507,0.022156084656084655
1654,1634,1959,1704,plate,img_2451,4032,3024,,0.4480406746031746,0.5519179894179894,0.07564484126984126,0.023148148148148147
1875,1385,2046,1428,plate,img_2908,4032,3024,,0.48623511904761907,0.46511243386243384,0.04241071428571429,0.014219576719576719
1824,1639,2073,1703,plate,img_2469,4032,3024,,0.48325892857142855,0.5525793650793651,0.061755952380952384,0.021164021164021163
1765,1497,2075,1578,plate,img_2316,4032,3024,,0.47619047619047616,0.5084325396825397,0.07688492063492064,0.026785714285714284
1789,1652,2079,1740,plate,img_2651,4032,3024,,0.47966269841269843,0.5608465608465608,0.07192460317460317,0.0291005291005291
1736,1519,1967,1576,plate,img_1863,4032,3024,,0.4592013888888889,0.511739417989418,0.057291666666666664,0.018849206349206348
1850,1464,2048,1509,plate,img_2895,4032,3024,,0.4833829365079365,0.4915674603174603,0.049107142857142856,0.01488095238095238
1686,1847,2080,1947,plate,img_1977,4032,3024,,0.4670138888888889,0.6273148148148148,0.09771825396825397,0.03306878306878307
1730,1569,2149,1678,plate,img_2021,4032,3024,,0.4810267857142857,0.5368716931216931,0.1039186507936508,0.036044973544973546
1787,1624,1944,1664,plate,img_2712,4032,3024,,0.4626736111111111,0.5436507936507936,0.038938492063492064,0.013227513227513227
1820,1392,1960,1424,plate,img_1882,4032,3024,,0.46875,0.4656084656084656,0.034722222222222224,0.010582010582010581
1918,1526,2033,1559,plate,img_2659,4032,3024,,0.48995535714285715,0.5100859788359788,0.028521825396825396,0.010912698412698412
1680,1481,1916,1541,plate,img_2005,4032,3024,,0.4459325396825397,0.49966931216931215,0.05853174603174603,0.01984126984126984
1845,1457,2015,1500,plate,img_2643,4032,3024,,0.47867063492063494,0.4889219576719577,0.042162698412698416,0.014219576719576719
1710,1778,2135,1886,plate,img_2666,4032,3024,,0.47681051587301587,0.6058201058201058,0.10540674603174603,0.03571428571428571
1850,1553,2091,1601,plate,img_2916,4032,3024,,0.4887152777777778,0.521494708994709,0.0597718253968254,0.015873015873015872
1723,1569,2103,1657,plate,img_2787,4032,3024,,0.47445436507936506,0.5333994708994709,0.09424603174603174,0.0291005291005291
1652,1564,1940,1631,plate,img_1620,4032,3024,,0.44543650793650796,0.5282738095238095,0.07142857142857142,0.022156084656084655
1812,1582,2010,1632,plate,img_2604,4032,3024,,0.4739583333333333,0.531415343915344,0.049107142857142856,0.016534391534391533
1785,1620,1918,1655,plate,img_2741,4032,3024,,0.4592013888888889,0.5415013227513228,0.03298611111111111,0.011574074074074073
1592,1980,2279,2154,plate,img_2374,4032,3024,,0.4800347222222222,0.683531746031746,0.17038690476190477,0.057539682539682536
1798,1817,2237,1932,plate,img_2770,4032,3024,,0.5003720238095238,0.6198743386243386,0.10887896825396826,0.03802910052910053
1795,1631,2044,1705,plate,img_2627,4032,3024,,0.47606646825396826,0.5515873015873016,0.061755952380952384,0.02447089947089947
1559,1288,1844,1365,plate,img_1673,4032,3024,,0.42199900793650796,0.4386574074074074,0.07068452380952381,0.02546296296296296
1836,1610,2145,1670,plate,img_1887,4032,3024,,0.49367559523809523,0.5423280423280423,0.07663690476190477,0.01984126984126984
1784,1352,1981,1403,plate,img_2927,4032,3024,,0.46688988095238093,0.45552248677248675,0.048859126984126984,0.016865079365079364
1730,1927,2159,2038,plate,img_2294,4032,3024,,0.48226686507936506,0.6555886243386243,0.10639880952380952,0.03670634920634921
1758,1495,2012,1567,plate,img_1912,4032,3024,,0.46750992063492064,0.5062830687830688,0.06299603174603174,0.023809523809523808
1905,1512,2062,1551,plate,img_2507,4032,3024,,0.49193948412698413,0.5064484126984127,0.038938492063492064,0.012896825396825396
1470,1762,2382,1991,plate,img_1627,4032,3024,,0.47767857142857145,0.6205357142857143,0.2261904761904762,0.07572751322751323
1704,1378,1924,1439,plate,img_2418,4032,3024,,0.44990079365079366,0.46577380952380953,0.054563492063492064,0.02017195767195767
1808,1427,1967,1472,plate,img_1965,4032,3024,,0.4681299603174603,0.4793320105820106,0.03943452380952381,0.01488095238095238
1617,1668,1980,1761,plate,img_1973,4032,3024,,0.4460565476190476,0.5669642857142857,0.0900297619047619,0.030753968253968252
1752,1509,2058,1581,plate,img_2462,4032,3024,,0.4724702380952381,0.5109126984126984,0.07589285714285714,0.023809523809523808
1576,1736,2297,1950,plate,img_2449,4032,3024,,0.4802827380952381,0.609457671957672,0.17881944444444445,0.07076719576719577
1829,1627,2004,1676,plate,img_2503,4032,3024,,0.47532242063492064,0.5461309523809523,0.043402777777777776,0.016203703703703703
1797,1631,1910,1659,plate,img_2739,4032,3024,,0.45969742063492064,0.5439814814814815,0.028025793650793652,0.009259259259259259
1839,1598,1974,1635,plate,img_2275,4032,3024,,0.4728422619047619,0.5345568783068783,0.033482142857142856,0.012235449735449735
1809,1644,2014,1697,plate,img_2732,4032,3024,,0.4740823412698413,0.5524140211640212,0.05084325396825397,0.017526455026455025
1839,1563,1999,1606,plate,img_2673,4032,3024,,0.4759424603174603,0.5239748677248677,0.03968253968253968,0.014219576719576719
1655,1847,1707,2055,plate,img_2716,3024,4032,,0.5558862433862434,0.48387896825396826,0.017195767195767195,0.051587301587301584
1795,1505,2016,1555,plate,img_2480,4032,3024,,0.47259424603174605,0.5059523809523809,0.054811507936507936,0.016534391534391533
1818,1641,1944,1672,plate,img_2780,4032,3024,,0.46651785714285715,0.5477843915343915,0.03125,0.01025132275132275
1852,1615,2037,1661,plate,img_1653,4032,3024,,0.48226686507936506,0.5416666666666666,0.045882936507936505,0.01521164021164021
1762,1589,1928,1633,plate,img_2528,4032,3024,,0.4575892857142857,0.5327380952380952,0.04117063492063492,0.01455026455026455
1861,1463,2002,1500,plate,img_1937,4032,3024,,0.4790426587301587,0.48991402116402116,0.034970238095238096,0.012235449735449735
1867,1604,2063,1654,plate,img_2671,4032,3024,,0.48735119047619047,0.5386904761904762,0.04861111111111111,0.016534391534391533
1835,1422,2086,1488,plate,img_2867,4032,3024,,0.48623511904761907,0.48115079365079366,0.06225198412698413,0.021825396825396824
1814,1665,1982,1709,plate,img_2743,4032,3024,,0.470734126984127,0.5578703703703703,0.041666666666666664,0.01455026455026455
1779,1715,2109,1800,plate,img_2429,4032,3024,,0.48214285714285715,0.5811838624338624,0.0818452380952381,0.028108465608465607
1803,1506,1965,1538,plate,img_1883,4032,3024,,0.46726190476190477,0.5033068783068783,0.04017857142857143,0.010582010582010581
1875,1721,2194,1805,plate,img_1932,4032,3024,,0.5045882936507936,0.5830026455026455,0.07911706349206349,0.027777777777777776
1734,1541,1967,1596,plate,img_1854,4032,3024,,0.458953373015873,0.5186838624338624,0.057787698412698416,0.018187830687830687
1735,1438,2068,1517,plate,img_2891,4032,3024,,0.47160218253968256,0.4885912698412698,0.08258928571428571,0.026124338624338623
1913,1396,2072,1444,plate,img_2630,4032,3024,,0.494171626984127,0.4695767195767196,0.03943452380952381,0.015873015873015872
1788,1636,1985,1684,plate,img_2869,4032,3024,,0.4678819444444444,0.548941798941799,0.048859126984126984,0.015873015873015872
1750,1388,1891,1426,plate,img_1991,4032,3024,,0.4515128968253968,0.4652777777777778,0.034970238095238096,0.012566137566137565
1848,1467,1981,1499,plate,img_2690,4032,3024,,0.4748263888888889,0.4904100529100529,0.03298611111111111,0.010582010582010581
1840,1509,2068,1561,plate,img_2897,4032,3024,,0.48462301587301587,0.5076058201058201,0.05654761904761905,0.017195767195767195
1661,1570,1947,1635,plate,img_2862,4032,3024,,0.44742063492063494,0.5299272486772487,0.07093253968253968,0.021494708994708994
1723,1530,1886,1569,plate,img_2327,4032,3024,,0.44754464285714285,0.5124007936507936,0.040426587301587304,0.012896825396825396
1559,1678,1997,1796,plate,img_2570,4032,3024,,0.4409722222222222,0.5744047619047619,0.10863095238095238,0.03902116402116402
1817,1516,1986,1554,plate,img_2008,4032,3024,,0.47160218253968256,0.5076058201058201,0.041914682539682536,0.012566137566137565
1591,1692,2292,1860,plate,img_1616,4032,3024,,0.48152281746031744,0.5873015873015873,0.17385912698412698,0.05555555555555555
1768,1447,2102,1536,plate,img_1688,4032,3024,,0.4799107142857143,0.4932208994708995,0.08283730158730158,0.02943121693121693
1823,1551,1961,1582,plate,img_2492,4032,3024,,0.46924603174603174,0.5180224867724867,0.03422619047619048,0.01025132275132275
1781,1573,2097,1649,plate,img_2485,4032,3024,,0.4809027777777778,0.5327380952380952,0.07837301587301587,0.02513227513227513
1857,1470,2001,1511,plate,img_1824,4032,3024,,0.47842261904761907,0.49289021164021163,0.03571428571428571,0.013558201058201057
1663,1577,2084,1677,plate,img_2920,4032,3024,,0.4646577380952381,0.5380291005291006,0.10441468253968254,0.03306878306878307
1809,1521,2007,1563,plate,img_2487,4032,3024,,0.4732142857142857,0.5099206349206349,0.049107142857142856,0.013888888888888888
1722,1643,2158,1734,plate,img_2514,4032,3024,,0.48115079365079366,0.5583664021164021,0.10813492063492064,0.03009259259259259
1738,1398,2068,1494,plate,img_1685,4032,3024,,0.47197420634920634,0.4781746031746032,0.0818452380952381,0.031746031746031744
1768,1710,2132,1805,plate,img_2667,4032,3024,,0.4836309523809524,0.5811838624338624,0.09027777777777778,0.03141534391534392
1563,1844,2384,2063,plate,img_1841,4032,3024,,0.4894593253968254,0.6459986772486772,0.20362103174603174,0.07242063492063493
1693,1511,1898,1565,plate,img_1994,4032,3024,,0.4453125,0.5085978835978836,0.05084325396825397,0.017857142857142856
1807,1544,1988,1588,plate,img_2527,4032,3024,,0.47061011904761907,0.5178571428571429,0.044890873015873016,0.01455026455026455
1860,1575,2102,1636,plate,img_2344,4032,3024,,0.4913194444444444,0.5309193121693122,0.06001984126984127,0.02017195767195767
1776,1600,2098,1692,plate,img_2623,4032,3024,,0.48040674603174605,0.5443121693121693,0.0798611111111111,0.03042328042328042
1701,1461,2039,1552,plate,img_2593,4032,3024,,0.46378968253968256,0.4981812169312169,0.08382936507936507,0.03009259259259259
1788,1612,1969,1661,plate,img_2026,4032,3024,,0.46589781746031744,0.5411706349206349,0.044890873015873016,0.016203703703703703
1737,1569,1869,1602,plate,img_2578,4032,3024,,0.44717261904761907,0.5243055555555556,0.03273809523809524,0.010912698412698412
1631,1893,2204,2048,plate,img_2347,4032,3024,,0.4755704365079365,0.6516203703703703,0.14211309523809523,0.05125661375661376
1833,1484,2063,1540,plate,img_2684,4032,3024,,0.48313492063492064,0.5,0.05704365079365079,0.018518518518518517
1833,1470,2010,1510,plate,img_2870,4032,3024,,0.4765625,0.49272486772486773,0.04389880952380952,0.013227513227513227
1798,1505,2042,1557,plate,img_2904,4032,3024,,0.47619047619047616,0.5062830687830688,0.060515873015873016,0.017195767195767195
1823,1421,2041,1485,plate,img_1672,4032,3024,,0.4791666666666667,0.48048941798941797,0.05406746031746032,0.021164021164021163
1821,1828,2089,1900,plate,img_2786,4032,3024,,0.48487103174603174,0.6164021164021164,0.06646825396825397,0.023809523809523808
1901,1491,2039,1532,plate,img_2797,4032,3024,,0.4885912698412698,0.4998346560846561,0.03422619047619048,0.013558201058201057
1753,1553,2006,1617,plate,img_2767,4032,3024,,0.4661458333333333,0.5241402116402116,0.06274801587301587,0.021164021164021163
1772,1613,1931,1653,plate,img_2459,4032,3024,,0.4592013888888889,0.5400132275132276,0.03943452380952381,0.013227513227513227
1867,1556,2023,1599,plate,img_2562,4032,3024,,0.482390873015873,0.5216600529100529,0.03869047619047619,0.014219576719576719
1816,1524,1944,1552,plate,img_1881,4032,3024,,0.4662698412698413,0.5085978835978836,0.031746031746031744,0.009259259259259259
1734,1885,2064,1984,plate,img_2550,4032,3024,,0.47098214285714285,0.6397156084656085,0.0818452380952381,0.03273809523809524
1750,1371,2041,1448,plate,img_2706,4032,3024,,0.4701140873015873,0.4661044973544973,0.07217261904761904,0.02546296296296296
1853,1550,1981,1580,plate,img_1938,4032,3024,,0.47544642857142855,0.517526455026455,0.031746031746031744,0.00992063492063492
1732,1582,1891,1624,plate,img_2442,4032,3024,,0.44928075396825395,0.5300925925925926,0.03943452380952381,0.013888888888888888
1884,1607,2100,1654,plate,img_2613,4032,3024,,0.49404761904761907,0.5391865079365079,0.05357142857142857,0.015542328042328041
1488,1625,1874,1728,plate,img_2322,4032,3024,,0.41691468253968256,0.5543981481481481,0.09573412698412699,0.03406084656084656
1757,1446,2270,1580,plate,img_1637,4032,3024,,0.4993799603174603,0.5003306878306878,0.12723214285714285,0.04431216931216931
1715,1528,1942,1590,plate,img_2280,4032,3024,,0.45349702380952384,0.515542328042328,0.056299603174603176,0.0205026455026455
1532,1661,2286,1839,plate,img_2390,4032,3024,,0.47346230158730157,0.5787037037037037,0.18700396825396826,0.05886243386243386
1815,1588,1992,1641,plate,img_2654,4032,3024,,0.4720982142857143,0.5338955026455027,0.04389880952380952,0.017526455026455025
1777,1567,2177,1680,plate,img_1686,4032,3024,,0.49032738095238093,0.5368716931216931,0.0992063492063492,0.03736772486772487
1676,1377,2066,1476,plate,img_2890,4032,3024,,0.46403769841269843,0.47172619047619047,0.09672619047619048,0.03273809523809524
1628,1447,2313,1620,plate,img_2902,4032,3024,,0.4887152777777778,0.5071097883597884,0.16989087301587302,0.05720899470899471
1861,1547,2059,1607,plate,img_2791,4032,3024,,0.4861111111111111,0.521494708994709,0.049107142857142856,0.01984126984126984
1511,1776,1906,1879,plate,img_2319,4032,3024,,0.42373511904761907,0.6043320105820106,0.09796626984126984,0.03406084656084656
1828,1398,2013,1450,plate,img_2260,4032,3024,,0.47631448412698413,0.4708994708994709,0.045882936507936505,0.017195767195767195
1687,1940,2136,2059,plate,img_2937,4032,3024,,0.4740823412698413,0.6612103174603174,0.11135912698412699,0.03935185185185185
1748,1485,1957,1532,plate,img_1885,4032,3024,,0.45944940476190477,0.4988425925925926,0.051835317460317464,0.015542328042328041
1856,1457,2071,1516,plate,img_1837,4032,3024,,0.4869791666666667,0.4915674603174603,0.053323412698412696,0.01951058201058201
1668,2125,2176,2254,plate,img_1696,4032,3024,,0.47668650793650796,0.7240410052910053,0.1259920634920635,0.04265873015873016
1840,1570,2166,1667,plate,img_2352,4032,3024,,0.49677579365079366,0.535218253968254,0.08085317460317461,0.03207671957671958
1766,1494,2032,1560,plate,img_2789,4032,3024,,0.47098214285714285,0.5049603174603174,0.06597222222222222,0.021825396825396824
1829,1560,2013,1604,plate,img_1623,4032,3024,,0.47643849206349204,0.5231481481481481,0.04563492063492063,0.01455026455026455
1826,1341,2036,1395,plate,img_2308,4032,3024,,0.4789186507936508,0.4523809523809524,0.052083333333333336,0.017857142857142856
1730,1568,2115,1666,plate,img_1860,4032,3024,,0.47681051587301587,0.5347222222222222,0.0954861111111111,0.032407407407407406
1713,1530,2013,1618,plate,img_2639,4032,3024,,0.46205357142857145,0.5205026455026455,0.0744047619047619,0.0291005291005291
1805,1388,2178,1479,plate,img_1635,4032,3024,,0.4939236111111111,0.4740410052910053,0.09250992063492064,0.03009259259259259
1788,1545,1946,1589,plate,img_2765,4032,3024,,0.46304563492063494,0.5181878306878307,0.039186507936507936,0.01455026455026455
1703,1761,2187,1872,plate,img_2373,4032,3024,,0.482390873015873,0.6006944444444444,0.12003968253968254,0.03670634920634921
1835,1647,2016,1697,plate,img_2563,4032,3024,,0.4775545634920635,0.5529100529100529,0.044890873015873016,0.016534391534391533
1830,1532,1984,1573,plate,img_2735,4032,3024,,0.4729662698412698,0.5133928571428571,0.03819444444444445,0.013558201058201057
1834,1561,2000,1601,plate,img_1925,4032,3024,,0.47544642857142855,0.5228174603174603,0.04117063492063492,0.013227513227513227
1734,1567,1981,1622,plate,img_2597,4032,3024,,0.46068948412698413,0.527281746031746,0.06125992063492063,0.018187830687830687
1880,1517,2017,1553,plate,img_2795,4032,3024,,0.48325892857142855,0.5076058201058201,0.0339781746031746,0.011904761904761904
1691,1594,2160,1718,plate,img_2608,4032,3024,,0.4775545634920635,0.5476190476190477,0.11631944444444445,0.041005291005291
1789,1458,1978,1507,plate,img_2646,4032,3024,,0.4671378968253968,0.490244708994709,0.046875,0.016203703703703703
1717,1677,1986,1752,plate,img_1918,4032,3024,,0.4592013888888889,0.5669642857142857,0.06671626984126984,0.0248015873015873
1861,1366,2135,1445,plate,img_1713,4032,3024,,0.4955357142857143,0.46478174603174605,0.0679563492063492,0.026124338624338623
1700,1545,1942,1609,plate,img_1971,4032,3024,,0.45163690476190477,0.521494708994709,0.06001984126984127,0.021164021164021163
1844,1558,1953,1590,plate,img_2635,4032,3024,,0.47085813492063494,0.5205026455026455,0.02703373015873016,0.010582010582010581
1832,1408,1946,1438,plate,img_2341,4032,3024,,0.46850198412698413,0.4705687830687831,0.028273809523809524,0.00992063492063492
1737,2499,2446,2686,plate,img_1600,4032,3024,,0.5187251984126984,0.857308201058201,0.17584325396825398,0.06183862433862434
1819,1651,1968,1692,plate,img_1896,4032,3024,,0.4696180555555556,0.552744708994709,0.03695436507936508,0.013558201058201057
